"idDonneesCentrale","temps","compteurEnergie","irradiance_en_watt_par_surface","idCentrale_id"
11451,"2024-03-19 15:20:00+01",NULL,"0.00",128
11452,"2024-03-19 15:25:00+01",NULL,"0.00",128
11453,"2024-03-19 15:30:00+01",NULL,"138.22",128
11454,"2024-03-19 15:35:00+01",NULL,"0.00",128
11455,"2024-03-19 15:40:00+01",NULL,"0.00",128
11456,"2024-03-19 15:45:00+01",NULL,"125.84",128
11457,"2024-03-19 15:50:00+01",NULL,"0.00",128
11458,"2024-03-19 15:55:00+01",NULL,"0.00",128
11459,"2024-03-19 16:00:00+01",NULL,"120.94",128
11460,"2024-03-19 16:05:00+01",NULL,"0.00",128
11461,"2024-03-19 16:10:00+01",NULL,"0.00",128
11462,"2024-03-19 16:15:00+01",NULL,"116.86",128
11463,"2024-03-19 16:20:00+01",NULL,"0.00",128
11464,"2024-03-19 16:25:00+01",NULL,"0.00",128
11465,"2024-03-19 16:30:00+01",NULL,"115.13",128
11466,"2024-03-19 16:35:00+01",NULL,"0.00",128
11467,"2024-03-19 16:40:00+01",NULL,"0.00",128
11468,"2024-03-19 16:45:00+01",NULL,"142.86",128
11469,"2024-03-19 16:50:00+01",NULL,"0.00",128
11470,"2024-03-19 16:55:00+01",NULL,"0.00",128
11471,"2024-03-19 17:00:00+01",NULL,"127.10",128
11472,"2024-03-19 17:05:00+01",NULL,"0.00",128
11473,"2024-03-19 17:10:00+01",NULL,"0.00",128
11474,"2024-03-19 17:15:00+01",NULL,"108.62",128
11475,"2024-03-19 17:20:00+01",NULL,"0.00",128
11476,"2024-03-19 17:25:00+01",NULL,"0.00",128
11477,"2024-03-19 17:30:00+01",NULL,"70.73",128
11478,"2024-03-19 17:35:00+01",NULL,"0.00",128
11479,"2024-03-19 17:40:00+01",NULL,"0.00",128
11480,"2024-03-19 17:45:00+01",NULL,"64.54",128
11481,"2024-03-19 17:50:00+01",NULL,"0.00",128
11482,"2024-03-19 17:55:00+01",NULL,"0.00",128
11483,"2024-03-19 18:00:00+01",NULL,"66.49",128
11484,"2024-03-19 18:05:00+01",NULL,"0.00",128
11485,"2024-03-19 18:10:00+01",NULL,"0.00",128
11486,"2024-03-19 18:15:00+01",NULL,"41.66",128
11487,"2024-03-19 18:20:00+01",NULL,"0.00",128
11488,"2024-03-19 18:25:00+01",NULL,"0.00",128
11489,"2024-03-19 18:30:00+01",NULL,"21.19",128
11490,"2024-03-19 18:35:00+01",NULL,"0.00",128
11491,"2024-03-19 18:40:00+01",NULL,"0.00",128
11492,"2024-03-19 18:45:00+01",NULL,"14.77",128
11493,"2024-03-19 18:50:00+01",NULL,"0.00",128
11494,"2024-03-19 18:55:00+01",NULL,"0.00",128
11495,"2024-03-19 19:00:00+01",NULL,"9.89",128
11496,"2024-03-19 19:05:00+01",NULL,"0.00",128
11497,"2024-03-19 19:10:00+01",NULL,"0.00",128
11498,"2024-03-19 19:15:00+01",NULL,"5.94",128
11499,"2024-03-19 19:20:00+01",NULL,"0.00",128
11500,"2024-03-19 19:25:00+01",NULL,"0.00",128
11501,"2024-03-19 19:30:00+01",NULL,"3.16",128
11502,"2024-03-19 19:35:00+01",NULL,"0.00",128
11503,"2024-03-19 19:40:00+01",NULL,"0.00",128
11504,"2024-03-19 19:45:00+01",NULL,"0.79",128
11505,"2024-03-19 19:50:00+01",NULL,"0.00",128
11506,"2024-03-19 19:55:00+01",NULL,"0.00",128
11507,"2024-03-19 20:00:00+01",NULL,"0.00",128
11508,"2024-03-19 20:05:00+01",NULL,"0.00",128
11509,"2024-03-19 20:10:00+01",NULL,"0.00",128
11510,"2024-03-19 20:15:00+01",NULL,"0.00",128
11511,"2024-03-19 20:20:00+01",NULL,"0.00",128
11512,"2024-03-19 20:25:00+01",NULL,"0.00",128
11513,"2024-03-19 20:30:00+01",NULL,"0.00",128
11514,"2024-03-19 20:35:00+01",NULL,"0.00",128
11515,"2024-03-19 20:40:00+01",NULL,"0.00",128
11516,"2024-03-19 20:45:00+01",NULL,"0.00",128
11517,"2024-03-19 20:50:00+01",NULL,"0.00",128
11518,"2024-03-19 20:55:00+01",NULL,"0.00",128
11519,"2024-03-19 21:00:00+01",NULL,"0.00",128
11520,"2024-03-19 21:05:00+01",NULL,"0.00",128
11521,"2024-03-19 21:10:00+01",NULL,"0.00",128
11522,"2024-03-19 21:15:00+01",NULL,"0.00",128
11523,"2024-03-19 21:20:00+01",NULL,"0.00",128
11524,"2024-03-19 21:25:00+01",NULL,"0.00",128
11525,"2024-03-19 21:30:00+01",NULL,"0.00",128
11526,"2024-03-19 21:35:00+01",NULL,"0.00",128
11527,"2024-03-19 21:40:00+01",NULL,"0.00",128
11528,"2024-03-19 21:45:00+01",NULL,"0.00",128
11529,"2024-03-19 21:50:00+01",NULL,"0.00",128
11530,"2024-03-19 21:55:00+01",NULL,"0.00",128
11531,"2024-03-19 22:00:00+01",NULL,"0.00",128
11532,"2024-03-19 22:05:00+01",NULL,"0.00",128
11533,"2024-03-19 22:10:00+01",NULL,"0.00",128
11534,"2024-03-19 22:15:00+01",NULL,"0.00",128
11535,"2024-03-19 22:20:00+01",NULL,"0.00",128
11536,"2024-03-19 22:25:00+01",NULL,"0.00",128
11537,"2024-03-19 22:30:00+01",NULL,"0.00",128
11538,"2024-03-19 22:35:00+01",NULL,"0.00",128
11539,"2024-03-19 08:15:00+01",NULL,"0.77",129
11540,"2024-03-19 08:30:00+01",NULL,"4.64",129
11541,"2024-03-19 08:45:00+01",NULL,"11.72",129
11542,"2024-03-19 09:00:00+01",NULL,"22.47",129
11543,"2024-03-19 09:15:00+01",NULL,"34.74",129
11544,"2024-03-19 09:30:00+01",NULL,"51.39",129
11545,"2024-03-19 09:45:00+01",NULL,"67.46",129
11546,"2024-03-19 10:00:00+01",NULL,"83.45",129
11547,"2024-03-19 10:15:00+01",NULL,"99.82",129
11548,"2024-03-19 10:30:00+01",NULL,"114.21",129
11549,"2024-03-19 10:45:00+01",NULL,"128.65",129
11550,"2024-03-19 11:00:00+01",NULL,"142.52",129
11551,"2024-03-19 11:15:00+01",NULL,"157.62",129
11552,"2024-03-19 11:30:00+01",NULL,"170.16",129
11553,"2024-03-19 11:45:00+01",NULL,"180.92",129
11554,"2024-03-19 12:00:00+01",NULL,"190.26",129
11555,"2024-03-19 12:15:00+01",NULL,"200.62",129
11556,"2024-03-19 12:30:00+01",NULL,"209.28",129
11557,"2024-03-19 12:45:00+01",NULL,"215.88",129
11558,"2024-03-19 13:00:00+01",NULL,"221.43",129
11559,"2024-03-19 13:15:00+01",NULL,"227.22",129
11560,"2024-03-19 13:30:00+01",NULL,"231.39",129
11561,"2024-03-19 13:45:00+01",NULL,"234.38",129
11562,"2024-03-19 14:00:00+01",NULL,"235.78",129
11563,"2024-03-19 14:15:00+01",NULL,"236.79",129
11564,"2024-03-19 14:30:00+01",NULL,"236.84",129
11565,"2024-03-19 14:45:00+01",NULL,"234.77",129
11566,"2024-03-19 15:00:00+01",NULL,"231.02",129
11567,"2024-03-19 15:15:00+01",NULL,"226.19",129
11568,"2024-03-19 15:30:00+01",NULL,"221.31",129
11569,"2024-03-19 15:45:00+01",NULL,"215.00",129
11570,"2024-03-19 16:00:00+01",NULL,"207.80",129
11571,"2024-03-19 16:15:00+01",NULL,"198.66",129
11572,"2024-03-19 16:30:00+01",NULL,"188.06",129
11573,"2024-03-19 16:45:00+01",NULL,"176.87",129
11574,"2024-03-19 17:00:00+01",NULL,"165.07",129
11575,"2024-03-19 17:15:00+01",NULL,"152.61",129
11576,"2024-03-19 17:30:00+01",NULL,"137.37",129
11577,"2024-03-19 17:45:00+01",NULL,"122.07",129
11578,"2024-03-19 18:00:00+01",NULL,"108.64",129
11579,"2024-03-19 18:15:00+01",NULL,"92.96",129
11580,"2024-03-19 18:30:00+01",NULL,"77.59",129
11581,"2024-03-19 18:45:00+01",NULL,"61.66",129
11582,"2024-03-19 19:00:00+01",NULL,"45.90",129
11583,"2024-03-19 19:15:00+01",NULL,"31.43",129
11584,"2024-03-19 19:30:00+01",NULL,"18.32",129
11585,"2024-03-19 19:45:00+01",NULL,"7.32",129
11586,"2024-03-19 20:00:00+01",NULL,"2.19",129
11587,"2024-03-19 20:15:00+01",NULL,"0.04",129
11588,"2024-03-19 07:15:00+01",NULL,"0.00",130
11589,"2024-03-19 07:30:00+01",NULL,"0.00",130
11590,"2024-03-19 07:45:00+01",NULL,"0.00",130
11591,"2024-03-19 08:00:00+01",NULL,"0.00",130
11592,"2024-03-19 08:15:00+01",NULL,"0.32",130
11593,"2024-03-19 08:30:00+01",NULL,"3.30",130
11594,"2024-03-19 08:45:00+01",NULL,"9.19",130
11595,"2024-03-19 09:00:00+01",NULL,"19.37",130
11596,"2024-03-19 09:15:00+01",NULL,"31.01",130
11597,"2024-03-19 09:30:00+01",NULL,"47.14",130
11598,"2024-03-19 09:45:00+01",NULL,"63.15",130
11599,"2024-03-19 10:00:00+01",NULL,"78.77",130
11600,"2024-03-19 10:15:00+01",NULL,"94.81",130
11601,"2024-03-19 10:30:00+01",NULL,"111.01",130
11602,"2024-03-19 10:45:00+01",NULL,"125.10",130
11603,"2024-03-19 11:00:00+01",NULL,"138.72",130
11604,"2024-03-19 11:15:00+01",NULL,"151.94",130
11605,"2024-03-19 11:30:00+01",NULL,"166.63",130
11606,"2024-03-19 11:45:00+01",NULL,"179.35",130
11607,"2024-03-19 12:00:00+01",NULL,"188.81",130
11608,"2024-03-19 12:15:00+01",NULL,"197.28",130
11609,"2024-03-19 12:30:00+01",NULL,"204.95",130
11610,"2024-03-19 12:45:00+01",NULL,"212.33",130
11611,"2024-03-19 13:00:00+01",NULL,"218.80",130
11612,"2024-03-19 13:15:00+01",NULL,"223.68",130
11613,"2024-03-19 13:30:00+01",NULL,"227.23",130
11614,"2024-03-19 13:45:00+01",NULL,"230.34",130
11615,"2024-03-19 14:00:00+01",NULL,"232.13",130
11616,"2024-03-19 14:15:00+01",NULL,"233.76",130
11617,"2024-03-19 14:30:00+01",NULL,"232.99",130
11618,"2024-03-19 14:45:00+01",NULL,"232.77",130
11619,"2024-03-19 15:00:00+01",NULL,"231.29",130
11620,"2024-03-19 15:15:00+01",NULL,"228.24",130
11621,"2024-03-19 15:30:00+01",NULL,"223.37",130
11622,"2024-03-19 15:45:00+01",NULL,"216.42",130
11623,"2024-03-19 16:00:00+01",NULL,"208.37",130
11624,"2024-03-19 16:15:00+01",NULL,"200.34",130
11625,"2024-03-19 16:30:00+01",NULL,"190.94",130
11626,"2024-03-19 16:45:00+01",NULL,"178.84",130
11627,"2024-03-19 17:00:00+01",NULL,"165.31",130
11628,"2024-03-19 17:15:00+01",NULL,"152.68",130
11629,"2024-03-19 17:30:00+01",NULL,"139.74",130
11630,"2024-03-19 17:45:00+01",NULL,"126.58",130
11631,"2024-03-19 18:00:00+01",NULL,"112.28",130
11632,"2024-03-19 18:15:00+01",NULL,"97.49",130
11633,"2024-03-19 18:30:00+01",NULL,"81.86",130
11634,"2024-03-19 18:45:00+01",NULL,"65.25",130
11635,"2024-03-19 19:00:00+01",NULL,"49.34",130
11636,"2024-03-19 10:05:00+01",NULL,"0.00",131
11637,"2024-03-19 10:15:00+01",NULL,"60.86",131
11638,"2024-03-19 10:25:00+01",NULL,"0.00",131
11639,"2024-03-19 10:35:00+01",NULL,"0.00",131
11640,"2024-03-19 10:45:00+01",NULL,"81.85",131
11641,"2024-03-19 10:55:00+01",NULL,"0.00",131
11642,"2024-03-19 14:05:00+01",NULL,"0.00",131
11643,"2024-03-19 14:15:00+01",NULL,"217.69",131
11644,"2024-03-19 14:25:00+01",NULL,"0.00",131
11645,"2024-03-19 14:35:00+01",NULL,"0.00",131
11646,"2024-03-19 14:45:00+01",NULL,"224.93",131
11647,"2024-03-19 14:55:00+01",NULL,"0.00",131
11648,"2024-03-19 16:05:00+01",NULL,"0.00",131
11649,"2024-03-19 16:15:00+01",NULL,"211.98",131
11650,"2024-03-19 16:25:00+01",NULL,"0.00",131
11651,"2024-03-19 16:35:00+01",NULL,"0.00",131
11652,"2024-03-19 16:45:00+01",NULL,"192.83",131
11653,"2024-03-19 16:55:00+01",NULL,"0.00",131
11654,"2024-03-19 17:05:00+01",NULL,"0.00",131
11655,"2024-03-19 17:15:00+01",NULL,"173.59",131
11656,"2024-03-19 17:25:00+01",NULL,"0.00",131
11657,"2024-03-19 17:35:00+01",NULL,"0.00",131
11658,"2024-03-19 17:45:00+01",NULL,"154.68",131
11659,"2024-03-19 17:55:00+01",NULL,"0.00",131
11660,"2024-03-19 18:05:00+01",NULL,"0.00",131
11661,"2024-03-19 18:15:00+01",NULL,"120.76",131
11662,"2024-03-19 18:25:00+01",NULL,"0.00",131
11663,"2024-03-19 18:35:00+01",NULL,"0.00",131
11664,"2024-03-19 18:45:00+01",NULL,"81.74",131
11665,"2024-03-19 18:55:00+01",NULL,"0.00",131
11666,"2024-03-19 20:05:00+01",NULL,"0.00",131
11667,"2024-03-19 20:15:00+01",NULL,"0.00",131
11668,"2024-03-19 20:25:00+01",NULL,"0.00",131
11669,"2024-03-19 20:35:00+01",NULL,"0.00",131
11670,"2024-03-19 20:45:00+01",NULL,"0.00",131
11671,"2024-03-19 20:55:00+01",NULL,"0.00",131
11672,"2024-03-19 21:05:00+01",NULL,"0.00",131
11673,"2024-03-19 21:15:00+01",NULL,"0.00",131
11674,"2024-03-19 21:25:00+01",NULL,"0.00",131
11675,"2024-03-19 21:35:00+01",NULL,"0.00",131
11676,"2024-03-19 21:45:00+01",NULL,"0.00",131
11677,"2024-03-19 21:55:00+01",NULL,"0.00",131
11678,"2024-03-19 22:05:00+01",NULL,"0.00",131
11679,"2024-03-19 22:15:00+01",NULL,"0.00",131
11680,"2024-03-19 22:25:00+01",NULL,"0.00",131
11681,"2024-03-19 22:35:00+01",NULL,"0.00",131
11682,"2024-03-19 07:35:00+01",NULL,"0.00",132
11683,"2024-03-19 07:40:00+01",NULL,"0.00",132
11684,"2024-03-19 07:45:00+01",NULL,"0.00",132
11685,"2024-03-19 07:50:00+01",NULL,"0.00",132
11686,"2024-03-19 07:55:00+01",NULL,"0.00",132
11687,"2024-03-19 08:00:00+01",NULL,"0.59",132
11688,"2024-03-19 08:05:00+01",NULL,"0.00",132
11689,"2024-03-19 08:10:00+01",NULL,"0.00",132
11690,"2024-03-19 08:15:00+01",NULL,"3.73",132
11691,"2024-03-19 08:20:00+01",NULL,"0.00",132
11692,"2024-03-19 08:25:00+01",NULL,"0.00",132
11693,"2024-03-19 08:30:00+01",NULL,"9.30",132
11694,"2024-03-19 08:35:00+01",NULL,"0.00",132
11695,"2024-03-19 08:40:00+01",NULL,"0.00",132
11696,"2024-03-19 08:45:00+01",NULL,"18.61",132
11697,"2024-03-19 08:50:00+01",NULL,"0.00",132
11698,"2024-03-19 08:55:00+01",NULL,"0.00",132
11699,"2024-03-19 09:00:00+01",NULL,"30.77",132
11700,"2024-03-19 09:05:00+01",NULL,"0.00",132
11701,"2024-03-19 09:10:00+01",NULL,"0.00",132
11702,"2024-03-19 09:15:00+01",NULL,"43.52",132
11703,"2024-03-19 09:20:00+01",NULL,"0.00",132
11704,"2024-03-19 09:25:00+01",NULL,"0.00",132
11705,"2024-03-19 09:30:00+01",NULL,"54.84",132
11706,"2024-03-19 09:35:00+01",NULL,"0.00",132
11707,"2024-03-19 09:40:00+01",NULL,"0.00",132
11708,"2024-03-19 09:45:00+01",NULL,"61.93",132
11709,"2024-03-19 09:50:00+01",NULL,"0.00",132
11710,"2024-03-19 09:55:00+01",NULL,"0.00",132
11711,"2024-03-19 10:00:00+01",NULL,"70.12",132
11712,"2024-03-19 10:05:00+01",NULL,"0.00",132
11713,"2024-03-19 10:10:00+01",NULL,"0.00",132
11714,"2024-03-19 10:15:00+01",NULL,"101.72",132
11715,"2024-03-19 10:20:00+01",NULL,"0.00",132
11716,"2024-03-19 10:25:00+01",NULL,"0.00",132
11717,"2024-03-19 10:30:00+01",NULL,"123.67",132
11718,"2024-03-19 10:35:00+01",NULL,"0.00",132
11719,"2024-03-19 10:40:00+01",NULL,"0.00",132
11720,"2024-03-19 10:45:00+01",NULL,"123.18",132
11721,"2024-03-19 10:50:00+01",NULL,"0.00",132
11722,"2024-03-19 10:55:00+01",NULL,"0.00",132
11723,"2024-03-19 11:00:00+01",NULL,"131.32",132
11724,"2024-03-19 11:05:00+01",NULL,"0.00",132
11725,"2024-03-19 11:10:00+01",NULL,"0.00",132
11726,"2024-03-19 11:15:00+01",NULL,"154.82",132
11727,"2024-03-19 11:20:00+01",NULL,"0.00",132
11728,"2024-03-19 11:25:00+01",NULL,"0.00",132
11729,"2024-03-19 11:30:00+01",NULL,"169.43",132
11730,"2024-03-19 11:35:00+01",NULL,"0.00",132
11731,"2024-03-19 11:40:00+01",NULL,"0.00",132
11732,"2024-03-19 11:45:00+01",NULL,"178.86",132
11733,"2024-03-19 11:50:00+01",NULL,"0.00",132
11734,"2024-03-19 11:55:00+01",NULL,"0.00",132
11735,"2024-03-19 12:00:00+01",NULL,"186.44",132
11736,"2024-03-19 12:05:00+01",NULL,"0.00",132
11737,"2024-03-19 12:10:00+01",NULL,"0.00",132
11738,"2024-03-19 12:15:00+01",NULL,"191.88",132
11739,"2024-03-19 12:20:00+01",NULL,"0.00",132
11740,"2024-03-19 12:25:00+01",NULL,"0.00",132
11741,"2024-03-19 12:30:00+01",NULL,"194.34",132
11742,"2024-03-19 12:35:00+01",NULL,"0.00",132
11743,"2024-03-19 12:40:00+01",NULL,"0.00",132
11744,"2024-03-19 12:45:00+01",NULL,"197.91",132
11745,"2024-03-19 12:50:00+01",NULL,"0.00",132
11746,"2024-03-19 12:55:00+01",NULL,"0.00",132
11747,"2024-03-19 13:00:00+01",NULL,"201.10",132
11748,"2024-03-19 13:05:00+01",NULL,"0.00",132
11749,"2024-03-19 13:10:00+01",NULL,"0.00",132
11750,"2024-03-19 13:15:00+01",NULL,"204.36",132
11751,"2024-03-19 13:20:00+01",NULL,"0.00",132
11752,"2024-03-19 13:25:00+01",NULL,"0.00",132
11753,"2024-03-19 13:30:00+01",NULL,"207.43",132
11754,"2024-03-19 13:35:00+01",NULL,"0.00",132
11755,"2024-03-19 13:40:00+01",NULL,"0.00",132
11756,"2024-03-19 13:45:00+01",NULL,"207.18",132
11757,"2024-03-19 13:50:00+01",NULL,"0.00",132
11758,"2024-03-19 13:55:00+01",NULL,"0.00",132
11759,"2024-03-19 14:00:00+01",NULL,"205.68",132
11760,"2024-03-19 14:05:00+01",NULL,"0.00",132
11761,"2024-03-19 14:10:00+01",NULL,"0.00",132
11762,"2024-03-19 14:15:00+01",NULL,"203.51",132
11763,"2024-03-19 14:20:00+01",NULL,"0.00",132
11764,"2024-03-19 14:25:00+01",NULL,"0.00",132
11765,"2024-03-19 14:30:00+01",NULL,"200.03",132
11766,"2024-03-19 14:35:00+01",NULL,"0.00",132
11767,"2024-03-19 14:40:00+01",NULL,"0.00",132
11768,"2024-03-19 14:45:00+01",NULL,"196.89",132
11769,"2024-03-19 14:50:00+01",NULL,"0.00",132
11770,"2024-03-19 14:55:00+01",NULL,"0.00",132
11771,"2024-03-19 15:00:00+01",NULL,"192.94",132
11772,"2024-03-19 15:05:00+01",NULL,"0.00",132
11773,"2024-03-19 15:10:00+01",NULL,"0.00",132
11774,"2024-03-19 15:15:00+01",NULL,"187.58",132
11775,"2024-03-19 15:20:00+01",NULL,"0.00",132
11776,"2024-03-19 15:25:00+01",NULL,"0.00",132
11777,"2024-03-19 15:30:00+01",NULL,"180.12",132
11778,"2024-03-19 15:35:00+01",NULL,"0.00",132
11779,"2024-03-19 15:40:00+01",NULL,"0.00",132
11780,"2024-03-19 15:45:00+01",NULL,"171.99",132
11781,"2024-03-19 15:50:00+01",NULL,"0.00",132
11782,"2024-03-19 15:55:00+01",NULL,"0.00",132
11783,"2024-03-19 16:00:00+01",NULL,"162.48",132
11784,"2024-03-19 16:05:00+01",NULL,"0.00",132
11785,"2024-03-19 16:10:00+01",NULL,"0.00",132
11786,"2024-03-19 16:15:00+01",NULL,"152.68",132
11787,"2024-03-19 16:20:00+01",NULL,"0.00",132
11788,"2024-03-19 16:25:00+01",NULL,"0.00",132
11789,"2024-03-19 16:30:00+01",NULL,"141.63",132
11790,"2024-03-19 16:35:00+01",NULL,"0.00",132
11791,"2024-03-19 16:40:00+01",NULL,"0.00",132
11792,"2024-03-19 16:45:00+01",NULL,"130.24",132
11793,"2024-03-19 16:50:00+01",NULL,"0.00",132
11794,"2024-03-19 16:55:00+01",NULL,"0.00",132
11795,"2024-03-19 17:00:00+01",NULL,"117.59",132
11796,"2024-03-19 17:05:00+01",NULL,"0.00",132
11797,"2024-03-19 17:10:00+01",NULL,"0.00",132
11798,"2024-03-19 17:15:00+01",NULL,"104.60",132
11799,"2024-03-19 17:20:00+01",NULL,"0.00",132
11800,"2024-03-19 17:25:00+01",NULL,"0.00",132
11801,"2024-03-19 17:30:00+01",NULL,"91.31",132
11802,"2024-03-19 17:35:00+01",NULL,"0.00",132
11803,"2024-03-19 17:40:00+01",NULL,"0.00",132
11804,"2024-03-19 17:45:00+01",NULL,"78.33",132
11805,"2024-03-19 17:50:00+01",NULL,"0.00",132
11806,"2024-03-19 17:55:00+01",NULL,"0.00",132
11807,"2024-03-19 18:00:00+01",NULL,"65.87",132
11808,"2024-03-19 18:05:00+01",NULL,"0.00",132
11809,"2024-03-19 18:10:00+01",NULL,"0.00",132
11810,"2024-03-19 18:15:00+01",NULL,"52.32",132
11811,"2024-03-19 18:20:00+01",NULL,"0.00",132
11812,"2024-03-19 18:25:00+01",NULL,"0.00",132
11813,"2024-03-19 18:30:00+01",NULL,"39.35",132
11814,"2024-03-19 18:35:00+01",NULL,"0.00",132
11815,"2024-03-19 18:40:00+01",NULL,"0.00",132
11816,"2024-03-19 18:45:00+01",NULL,"27.49",132
11817,"2024-03-19 18:50:00+01",NULL,"0.00",132
11818,"2024-03-19 18:55:00+01",NULL,"0.00",132
11819,"2024-03-19 19:00:00+01",NULL,"17.53",132
11820,"2024-03-19 19:05:00+01",NULL,"0.00",132
11821,"2024-03-19 19:10:00+01",NULL,"0.00",132
11822,"2024-03-19 19:15:00+01",NULL,"9.14",132
11823,"2024-03-19 19:20:00+01",NULL,"0.00",132
11824,"2024-03-19 19:25:00+01",NULL,"0.00",132
11825,"2024-03-19 19:30:00+01",NULL,"5.30",132
11826,"2024-03-19 19:35:00+01",NULL,"0.00",132
11827,"2024-03-19 19:40:00+01",NULL,"0.00",132
11828,"2024-03-19 19:45:00+01",NULL,"2.37",132
11829,"2024-03-19 19:50:00+01",NULL,"0.00",132
11830,"2024-03-19 19:55:00+01",NULL,"0.00",132
11831,"2024-03-19 20:00:00+01",NULL,"0.08",132
11832,"2024-03-19 20:05:00+01",NULL,"0.00",132
11833,"2024-03-19 20:10:00+01",NULL,"0.00",132
11834,"2024-03-19 20:15:00+01",NULL,"0.00",132
11835,"2024-03-19 08:00:00+01",NULL,"0.00",133
11836,"2024-03-19 08:10:00+01",NULL,"0.00",133
11837,"2024-03-19 08:20:00+01",NULL,"0.00",133
11838,"2024-03-19 08:30:00+01",NULL,"2.48",133
11839,"2024-03-19 08:40:00+01",NULL,"0.00",133
11840,"2024-03-19 08:50:00+01",NULL,"0.00",133
11841,"2024-03-19 09:00:00+01",NULL,"16.02",133
11842,"2024-03-19 09:10:00+01",NULL,"0.00",133
11843,"2024-03-19 09:20:00+01",NULL,"0.00",133
11844,"2024-03-19 09:30:00+01",NULL,"39.43",133
11845,"2024-03-19 09:40:00+01",NULL,"0.00",133
11846,"2024-03-19 09:50:00+01",NULL,"0.00",133
11847,"2024-03-19 10:00:00+01",NULL,"67.35",133
11848,"2024-03-19 10:10:00+01",NULL,"0.00",133
11849,"2024-03-19 10:20:00+01",NULL,"0.00",133
11850,"2024-03-19 10:30:00+01",NULL,"94.33",133
11851,"2024-03-19 10:40:00+01",NULL,"0.00",133
11852,"2024-03-19 10:50:00+01",NULL,"0.00",133
11853,"2024-03-19 11:00:00+01",NULL,"119.24",133
11854,"2024-03-19 11:10:00+01",NULL,"0.00",133
11855,"2024-03-19 11:20:00+01",NULL,"0.00",133
11856,"2024-03-19 11:30:00+01",NULL,"143.66",133
11857,"2024-03-19 11:40:00+01",NULL,"0.00",133
11858,"2024-03-19 11:50:00+01",NULL,"0.00",133
11859,"2024-03-19 12:00:00+01",NULL,"165.37",133
11860,"2024-03-19 12:10:00+01",NULL,"0.00",133
11861,"2024-03-19 12:20:00+01",NULL,"0.00",133
11862,"2024-03-19 12:30:00+01",NULL,"182.39",133
11863,"2024-03-19 12:40:00+01",NULL,"0.00",133
11864,"2024-03-19 12:50:00+01",NULL,"0.00",133
11865,"2024-03-19 13:00:00+01",NULL,"195.22",133
11866,"2024-03-19 13:10:00+01",NULL,"0.00",133
11867,"2024-03-19 13:20:00+01",NULL,"0.00",133
11868,"2024-03-19 13:30:00+01",NULL,"201.13",133
11869,"2024-03-19 13:40:00+01",NULL,"0.00",133
11870,"2024-03-19 13:50:00+01",NULL,"0.00",133
11871,"2024-03-19 14:00:00+01",NULL,"208.88",133
11872,"2024-03-19 14:10:00+01",NULL,"0.00",133
11873,"2024-03-19 14:20:00+01",NULL,"0.00",133
11874,"2024-03-19 14:30:00+01",NULL,"210.61",133
11875,"2024-03-19 14:40:00+01",NULL,"0.00",133
11876,"2024-03-19 14:50:00+01",NULL,"0.00",133
11877,"2024-03-19 15:00:00+01",NULL,"207.69",133
11878,"2024-03-19 15:10:00+01",NULL,"0.00",133
11879,"2024-03-19 15:20:00+01",NULL,"0.00",133
11880,"2024-03-19 15:30:00+01",NULL,"199.95",133
11881,"2024-03-19 15:40:00+01",NULL,"0.00",133
11882,"2024-03-19 15:50:00+01",NULL,"0.00",133
11883,"2024-03-19 16:00:00+01",NULL,"187.42",133
11884,"2024-03-19 16:10:00+01",NULL,"0.00",133
11885,"2024-03-19 16:20:00+01",NULL,"0.00",133
11886,"2024-03-19 16:30:00+01",NULL,"173.11",133
11887,"2024-03-19 16:40:00+01",NULL,"0.00",133
11888,"2024-03-19 16:50:00+01",NULL,"0.00",133
11889,"2024-03-19 17:00:00+01",NULL,"148.54",133
11890,"2024-03-19 17:10:00+01",NULL,"0.00",133
11891,"2024-03-19 17:20:00+01",NULL,"0.00",133
11892,"2024-03-19 17:30:00+01",NULL,"121.47",133
11893,"2024-03-19 17:40:00+01",NULL,"0.00",133
11894,"2024-03-19 17:50:00+01",NULL,"0.00",133
11895,"2024-03-19 18:00:00+01",NULL,"104.37",133
11896,"2024-03-19 18:10:00+01",NULL,"0.00",133
11897,"2024-03-19 18:20:00+01",NULL,"0.00",133
11898,"2024-03-19 18:30:00+01",NULL,"72.23",133
11899,"2024-03-19 18:40:00+01",NULL,"0.00",133
11900,"2024-03-19 18:50:00+01",NULL,"0.00",133
11901,"2024-03-19 19:00:00+01",NULL,"47.40",133
11902,"2024-03-19 19:10:00+01",NULL,"0.00",133
11903,"2024-03-19 19:20:00+01",NULL,"0.00",133
11904,"2024-03-19 19:30:00+01",NULL,"22.88",133
11905,"2024-03-19 19:40:00+01",NULL,"0.00",133
11906,"2024-03-19 19:50:00+01",NULL,"0.00",133
11907,"2024-03-19 20:00:00+01",NULL,"4.09",133
11908,"2024-03-19 20:10:00+01",NULL,"0.00",133
11909,"2024-03-19 20:20:00+01",NULL,"0.00",133
11910,"2024-03-19 20:30:00+01",NULL,"0.00",133
11911,"2024-03-19 09:15:00+01",NULL,"20.65",134
11912,"2024-03-19 09:30:00+01",NULL,"30.84",134
11913,"2024-03-19 09:45:00+01",NULL,"43.37",134
11914,"2024-03-19 10:00:00+01",NULL,"57.03",134
11915,"2024-03-19 10:15:00+01",NULL,"70.99",134
