Date,Onduleur,P_AC (kW),E_DAY (kWh),U_AC,I_AC,COS_PHI,Q_REACTIVE (kVAR),P_DC (kW),U_DC,I_DC,Fréquence (Hz),Température (°C),CycleTime
2023-10-01 16:25:00,#INV9 ESN:ES2090007440,72.62,488.93,779.0,53.87,1.0,0.03,,,,49.94,55.2,5.0
2023-10-01 16:25:00,#INV5 ESN:ES2090019500,91.04,632.66,779.23,67.51,1.0,0.01,,,,49.94,57.8,5.0
2023-10-01 16:25:00,#INV8 ESN:ES2090008157,31.37,547.59,777.73,23.44,1.0,-0.0,,,,49.95,54.5,5.0
2023-10-01 16:30:00,#INV10 ESN:ES2090007461,21.68,408.74,777.47,16.05,1.0,0.01,,,,49.93,56.2,5.0
2023-10-01 16:30:00,#INV8 ESN:ES2090008157,29.23,547.59,776.5,21.89,1.0,0.01,,,,49.92,54.7,5.0
2023-10-01 16:30:00,#INV1 ESN:ES2090019501,73.84,598.66,778.77,54.8,1.0,0.02,,,,49.93,57.0,5.0
2023-10-01 16:30:00,#INV4 ESN:ES2090019942,29.34,554.21,777.67,21.96,1.0,0.01,,,,49.93,55.5,5.0
2023-10-01 16:30:00,#INV6 ESN:ES2090019918,29.49,502.89,778.37,22.08,1.0,0.0,,,,49.92,55.4,5.0
2023-10-01 16:30:00,#INV7 ESN:ES2090008166,83.42,607.01,779.3,61.95,1.0,-0.01,,,,49.92,55.0,5.0
2023-10-01 16:30:00,#INV2 ESN:ES2090008130,29.18,502.62,777.7,21.76,1.0,0.0,,,,49.93,55.9,5.0
2023-10-01 16:30:00,#INV9 ESN:ES2090007440,71.83,488.93,778.07,53.42,1.0,0.03,,,,49.93,55.0,5.0
2023-10-01 16:30:00,#INV11 ESN:ES2090019214,54.14,443.72,778.87,40.22,1.0,0.02,,,,49.92,53.9,5.0
2023-10-01 16:30:00,#INV5 ESN:ES2090019500,90.71,632.66,778.8,67.41,1.0,0.01,,,,49.92,57.4,5.0
2023-10-01 16:30:00,#INV3 ESN:ES2170041972,78.91,614.49,776.33,58.78,1.0,0.0,,,,49.93,55.2,5.0
2023-10-01 16:35:00,#INV5 ESN:ES2090019500,86.79,632.66,778.7,64.39,1.0,-0.01,,,,49.98,57.0,5.0
2023-10-01 16:35:00,#INV9 ESN:ES2090007440,67.94,488.93,779.1,50.39,1.0,0.01,,,,49.98,54.8,5.0
2023-10-01 16:35:00,#INV4 ESN:ES2090019942,26.29,554.21,778.23,19.62,1.0,0.0,,,,49.98,55.7,5.0
2023-10-01 16:35:00,#INV6 ESN:ES2090019918,26.44,502.89,779.3,19.67,1.0,0.0,,,,49.98,55.6,5.0
2023-10-01 16:35:00,#INV2 ESN:ES2090008130,26.11,502.62,778.4,19.48,1.0,-0.01,,,,49.98,55.9,5.0
2023-10-01 16:35:00,#INV11 ESN:ES2090019214,49.72,443.72,779.73,36.75,1.0,0.01,,,,49.98,54.1,5.0
2023-10-01 16:35:00,#INV10 ESN:ES2090007461,19.42,408.74,778.1,14.46,1.0,-0.01,,,,49.98,56.2,5.0
2023-10-01 16:35:00,#INV3 ESN:ES2170041972,76.18,614.49,776.03,56.74,1.0,0.02,,,,49.98,54.8,5.0
2023-10-01 16:35:00,#INV8 ESN:ES2090008157,26.2,547.59,777.6,19.53,1.0,0.02,,,,49.98,54.7,5.0
2023-10-01 16:35:00,#INV7 ESN:ES2090008166,79.89,607.01,779.6,59.2,1.0,0.02,,,,49.98,54.6,5.0
2023-10-01 16:35:00,#INV1 ESN:ES2090019501,70.13,598.66,779.07,52.01,1.0,0.0,,,,49.98,56.6,5.0
2023-10-01 16:40:00,#INV9 ESN:ES2090007440,65.58,488.93,777.03,48.81,1.0,-0.01,,,,49.95,54.6,5.0
2023-10-01 16:40:00,#INV11 ESN:ES2090019214,46.47,443.72,777.53,34.52,1.0,-0.0,,,,49.95,54.3,5.0
2023-10-01 16:40:00,#INV10 ESN:ES2090007461,17.62,408.74,776.0,13.2,1.0,0.01,,,,49.95,56.2,5.0
2023-10-01 16:40:00,#INV4 ESN:ES2090019942,23.9,554.21,776.37,17.94,1.0,0.01,,,,49.95,55.7,5.0
2023-10-01 16:40:00,#INV2 ESN:ES2090008130,23.73,502.62,776.23,17.7,1.0,-0.0,,,,49.95,55.9,5.0
2023-10-01 16:40:00,#INV7 ESN:ES2090008166,78.25,607.01,777.6,58.26,1.0,0.01,,,,49.95,54.4,5.0
2023-10-01 16:40:00,#INV3 ESN:ES2170041972,74.28,614.49,774.8,55.45,1.0,-0.02,,,,49.95,54.4,5.0
2023-10-01 16:40:00,#INV1 ESN:ES2090019501,68.19,598.66,777.67,50.74,1.0,-0.05,,,,49.95,56.2,5.0
2023-10-01 16:40:00,#INV8 ESN:ES2090008157,23.83,547.59,775.63,17.87,1.0,0.0,,,,49.95,54.7,5.0
2023-10-01 16:40:00,#INV6 ESN:ES2090019918,23.92,502.89,776.9,17.94,1.0,-0.01,,,,49.95,55.8,5.0
2023-10-01 16:40:00,#INV5 ESN:ES2090019500,84.99,632.66,777.03,63.23,1.0,-0.01,,,,49.95,56.6,5.0
2023-10-01 16:45:00,#INV8 ESN:ES2090008157,21.37,547.59,777.2,15.98,1.0,-0.0,,,,49.96,54.7,5.0
2023-10-01 16:45:00,#INV11 ESN:ES2090019214,44.02,443.72,779.63,32.64,1.0,-0.01,,,,49.96,54.5,5.0
2023-10-01 16:45:00,#INV4 ESN:ES2090019942,21.42,554.21,778.2,16.01,1.0,-0.0,,,,49.96,55.7,5.0
2023-10-01 16:45:00,#INV2 ESN:ES2090008130,21.24,502.62,778.3,15.79,1.0,0.01,,,,49.96,55.9,5.0
2023-10-01 16:45:00,#INV3 ESN:ES2170041972,72.04,614.49,776.6,53.66,1.0,0.01,,,,49.96,54.2,5.0
2023-10-01 16:45:00,#INV10 ESN:ES2090007461,15.74,408.74,777.9,11.66,1.0,0.01,,,,49.96,56.2,5.0
2023-10-01 16:45:00,#INV6 ESN:ES2090019918,21.24,502.89,779.47,15.79,1.0,-0.01,,,,49.96,56.0,5.0
2023-10-01 16:45:00,#INV9 ESN:ES2090007440,62.87,488.93,778.87,46.75,1.0,-0.02,,,,49.96,54.4,5.0
2023-10-01 16:45:00,#INV1 ESN:ES2090019501,65.66,598.66,778.93,48.81,1.0,0.0,,,,49.96,55.8,5.0
2023-10-01 16:45:00,#INV7 ESN:ES2090008166,75.76,607.01,779.43,56.2,1.0,-0.01,,,,49.96,54.0,5.0
2023-10-01 16:45:00,#INV5 ESN:ES2090019500,82.37,632.66,779.1,61.22,1.0,-0.04,,,,49.96,56.2,5.0
2023-10-01 16:50:00,#INV1 ESN:ES2090019501,62.49,598.66,775.83,46.69,1.0,0.01,,,,49.98,55.2,5.0
2023-10-01 16:50:00,#INV2 ESN:ES2090008130,18.7,502.62,774.97,14.01,1.0,-0.01,,,,49.97,55.9,5.0
2023-10-01 16:50:00,#INV4 ESN:ES2090019942,18.95,554.21,774.97,14.29,1.0,0.01,,,,49.98,55.7,5.0
2023-10-01 16:50:00,#INV10 ESN:ES2090007461,13.89,408.74,774.33,10.44,1.0,-0.01,,,,49.97,56.2,5.0
2023-10-01 16:50:00,#INV5 ESN:ES2090019500,78.88,632.66,776.13,58.82,1.0,0.01,,,,49.97,55.8,5.0
2023-10-01 16:50:00,#INV6 ESN:ES2090019918,18.73,502.89,776.03,14.03,1.0,0.01,,,,49.97,56.2,5.0
2023-10-01 16:50:00,#INV9 ESN:ES2090007440,59.81,488.93,775.6,44.57,1.0,0.01,,,,49.98,54.2,5.0
2023-10-01 16:50:00,#INV7 ESN:ES2090008166,72.5,607.01,776.27,54.05,1.0,0.0,,,,49.97,53.6,5.0
2023-10-01 16:50:00,#INV8 ESN:ES2090008157,18.84,547.59,774.37,14.07,1.0,-0.01,,,,49.97,54.7,5.0
2023-10-01 16:50:00,#INV3 ESN:ES2170041972,69.0,614.49,773.13,51.57,1.0,-0.0,,,,49.97,53.8,5.0
2023-10-01 16:50:00,#INV11 ESN:ES2090019214,41.13,443.72,776.37,30.52,1.0,0.01,,,,49.98,54.5,5.0
2023-10-01 16:55:00,#INV2 ESN:ES2090008130,16.35,502.62,776.7,12.2,1.0,-0.02,,,,49.95,55.7,5.0
2023-10-01 16:55:00,#INV10 ESN:ES2090007461,12.12,408.74,776.13,9.11,1.0,-0.01,,,,49.95,56.2,5.0
2023-10-01 16:55:00,#INV9 ESN:ES2090007440,56.95,488.93,777.03,42.46,1.0,-0.01,,,,49.96,54.2,5.0
2023-10-01 16:55:00,#INV8 ESN:ES2090008157,16.45,547.59,776.1,12.26,1.0,-0.01,,,,49.96,54.9,5.0
2023-10-01 16:55:00,#INV7 ESN:ES2090008166,69.5,607.01,778.1,51.73,1.0,-0.02,,,,49.96,53.4,5.0
2023-10-01 16:55:00,#INV6 ESN:ES2090019918,16.42,502.89,777.33,12.32,1.0,-0.01,,,,49.96,56.4,5.0
2023-10-01 16:55:00,#INV5 ESN:ES2090019500,75.43,632.66,777.37,56.26,1.0,-0.02,,,,49.96,55.6,5.0
2023-10-01 16:55:00,#INV4 ESN:ES2090019942,16.56,554.21,776.17,12.39,1.0,-0.0,,,,49.96,55.7,5.0
2023-10-01 16:55:00,#INV3 ESN:ES2170041972,65.93,614.49,775.1,49.18,1.0,-0.01,,,,49.96,53.4,5.0
2023-10-01 16:55:00,#INV11 ESN:ES2090019214,38.14,443.72,777.67,28.41,1.0,-0.01,,,,49.95,54.5,5.0
2023-10-01 16:55:00,#INV1 ESN:ES2090019501,59.26,598.66,777.67,44.18,1.0,-0.02,,,,49.95,54.4,5.0
2023-10-01 17:00:00,#INV1 ESN:ES2090019501,56.27,598.66,775.93,41.89,1.0,0.0,,,,50.05,53.8,5.0
2023-10-01 17:00:00,#INV5 ESN:ES2090019500,71.84,632.66,776.43,53.51,1.0,0.0,,,,50.04,55.2,5.0
2023-10-01 17:00:00,#INV8 ESN:ES2090008157,14.25,547.59,774.63,10.62,1.0,-0.01,,,,50.04,54.9,5.0
2023-10-01 17:00:00,#INV2 ESN:ES2090008130,14.17,502.62,775.2,10.55,1.0,0.01,,,,50.05,55.5,5.0
2023-10-01 17:00:00,#INV9 ESN:ES2090007440,53.77,488.93,776.03,40.06,1.0,0.01,,,,50.05,54.0,5.0
2023-10-01 17:00:00,#INV10 ESN:ES2090007461,10.48,408.74,775.57,7.93,1.0,-0.0,,,,50.04,56.2,5.0
2023-10-01 17:00:00,#INV7 ESN:ES2090008166,66.29,607.01,776.8,49.31,1.0,0.0,,,,50.04,53.0,5.0
2023-10-01 17:00:00,#INV3 ESN:ES2170041972,62.78,614.49,773.93,46.95,1.0,0.0,,,,50.04,53.0,5.0
2023-10-01 17:00:00,#INV11 ESN:ES2090019214,35.54,443.72,776.37,26.48,1.0,0.01,,,,50.04,54.5,5.0
2023-10-01 17:00:00,#INV4 ESN:ES2090019942,14.34,554.21,775.43,10.72,1.0,0.01,,,,50.04,55.9,5.0
2023-10-01 17:00:00,#INV6 ESN:ES2090019918,14.28,502.89,776.47,10.75,1.0,0.01,,,,50.04,56.4,5.0
2023-10-01 17:05:00,#INV4 ESN:ES2090019942,12.35,554.21,776.93,9.31,1.0,0.0,,,,50.06,55.9,5.0
2023-10-01 17:05:00,#INV2 ESN:ES2090008130,12.14,502.62,776.9,9.11,1.0,-0.01,,,,50.05,55.3,5.0
2023-10-01 17:05:00,#INV5 ESN:ES2090019500,68.08,632.66,777.73,50.65,1.0,0.01,,,,50.06,54.8,5.0
2023-10-01 17:05:00,#INV6 ESN:ES2090019918,12.28,502.89,777.7,9.16,1.0,0.01,,,,50.05,56.2,5.0
2023-10-01 17:05:00,#INV8 ESN:ES2090008157,12.26,547.59,775.97,9.23,1.0,-0.0,,,,50.06,54.9,5.0
2023-10-01 17:05:00,#INV7 ESN:ES2090008166,62.6,607.01,777.83,46.63,1.0,0.0,,,,50.06,52.8,5.0
2023-10-01 17:05:00,#INV1 ESN:ES2090019501,53.35,598.66,777.47,39.76,1.0,-0.02,,,,50.06,53.8,5.0
2023-10-01 17:05:00,#INV3 ESN:ES2170041972,59.55,614.49,775.67,44.57,1.0,-0.16,,,,50.06,52.6,5.0
2023-10-01 17:05:00,#INV9 ESN:ES2090007440,50.48,488.93,776.93,37.58,1.0,-0.01,,,,50.06,53.8,5.0
2023-10-01 17:05:00,#INV10 ESN:ES2090007461,8.98,408.74,776.7,6.77,1.0,-0.01,,,,50.06,56.2,5.0
2023-10-01 17:05:00,#INV11 ESN:ES2090019214,32.27,443.72,778.2,23.89,1.0,0.02,,,,50.06,54.5,5.0
2023-10-01 17:10:00,#INV8 ESN:ES2090008157,10.47,547.59,772.87,7.89,1.0,-0.01,,,,49.99,54.9,5.0
2023-10-01 17:10:00,#INV6 ESN:ES2090019918,10.52,502.89,774.57,7.85,1.0,-0.02,,,,49.99,56.4,5.0
2023-10-01 17:10:00,#INV5 ESN:ES2090019500,64.38,632.66,774.73,48.23,1.0,0.0,,,,49.99,54.4,5.0
2023-10-01 17:10:00,#INV9 ESN:ES2090007440,46.72,488.93,774.4,34.95,1.0,0.01,,,,49.99,54.0,5.0
2023-10-01 17:10:00,#INV10 ESN:ES2090007461,7.64,408.74,773.63,5.76,1.0,0.01,,,,49.99,56.0,5.0
2023-10-01 17:10:00,#INV4 ESN:ES2090019942,10.56,554.21,773.63,8.02,1.0,0.0,,,,49.99,55.9,5.0
2023-10-01 17:10:00,#INV7 ESN:ES2090008166,59.09,607.01,775.33,44.2,1.0,-0.01,,,,49.99,52.4,5.0
2023-10-01 17:10:00,#INV3 ESN:ES2170041972,56.28,614.49,772.3,42.23,1.0,0.01,,,,49.99,52.2,5.0
2023-10-01 17:10:00,#INV11 ESN:ES2090019214,29.26,443.72,774.83,21.8,1.0,0.01,,,,49.99,54.5,5.0
2023-10-01 17:10:00,#INV2 ESN:ES2090008130,10.35,502.62,773.5,7.76,1.0,0.01,,,,49.99,55.3,5.0
2023-10-01 17:10:00,#INV1 ESN:ES2090019501,50.45,598.66,774.97,37.8,1.0,0.0,,,,49.99,53.6,5.0
2023-10-01 17:15:00,#INV7 ESN:ES2090008166,55.65,607.01,775.13,41.52,1.0,0.0,,,,50.02,52.0,5.0
2023-10-01 17:15:00,#INV2 ESN:ES2090008130,8.85,502.62,773.67,6.71,1.0,-0.01,,,,50.02,54.9,5.0
2023-10-01 17:15:00,#INV4 ESN:ES2090019942,9.01,554.21,773.73,6.74,1.0,0.0,,,,50.02,55.7,5.0
2023-10-01 17:15:00,#INV6 ESN:ES2090019918,9.01,502.89,774.73,6.79,1.0,-0.01,,,,50.02,56.4,5.0
2023-10-01 17:15:00,#INV9 ESN:ES2090007440,42.11,488.93,774.2,31.44,1.0,0.01,,,,50.02,54.2,5.0
2023-10-01 17:15:00,#INV10 ESN:ES2090007461,6.51,408.74,773.63,4.89,1.0,-0.03,,,,50.02,56.2,5.0
2023-10-01 17:15:00,#INV5 ESN:ES2090019500,60.59,632.66,774.6,45.3,1.0,0.0,,,,50.02,54.0,5.0
2023-10-01 17:15:00,#INV11 ESN:ES2090019214,26.76,443.72,774.77,19.93,1.0,-0.0,,,,50.02,54.3,5.0
2023-10-01 17:15:00,#INV8 ESN:ES2090008157,8.88,547.59,772.93,6.66,1.0,-0.04,,,,50.02,54.7,5.0
2023-10-01 17:15:00,#INV3 ESN:ES2170041972,52.96,614.49,771.87,39.72,1.0,1.07,,,,50.02,53.1,5.0
2023-10-01 17:15:00,#INV1 ESN:ES2090019501,47.51,598.66,774.6,35.53,1.0,-0.0,,,,50.02,53.4,5.0
2023-10-01 17:20:00,#INV5 ESN:ES2090019500,56.44,632.66,772.7,42.33,1.0,0.0,,,,49.98,53.8,5.0
2023-10-01 17:20:00,#INV6 ESN:ES2090019918,7.72,502.89,773.2,5.74,1.0,-0.01,,,,49.98,56.2,5.0
2023-10-01 17:20:00,#INV10 ESN:ES2090007461,5.56,408.74,771.87,4.28,1.0,-0.03,,,,49.98,55.8,5.0
2023-10-01 17:20:00,#INV3 ESN:ES2170041972,49.67,614.49,770.9,37.33,1.0,-1.14,,,,49.98,53.1,5.0
2023-10-01 17:20:00,#INV9 ESN:ES2090007440,37.69,488.93,772.17,28.2,1.0,-0.0,,,,49.98,54.4,5.0
2023-10-01 17:20:00,#INV1 ESN:ES2090019501,44.68,598.66,773.17,33.45,1.0,-0.0,,,,49.98,53.2,5.0
2023-10-01 17:20:00,#INV4 ESN:ES2090019942,7.78,554.21,771.6,5.73,1.0,-0.05,,,,49.98,55.9,5.0
2023-10-01 17:20:00,#INV7 ESN:ES2090008166,51.98,607.01,773.27,38.91,1.0,0.01,,,,49.98,52.2,5.0
2023-10-01 17:20:00,#INV11 ESN:ES2090019214,24.92,443.72,773.07,18.63,1.0,-0.01,,,,49.98,54.3,5.0
2023-10-01 17:20:00,#INV8 ESN:ES2090008157,7.59,547.59,771.43,5.83,1.0,-0.02,,,,49.98,54.5,5.0
2023-10-01 17:20:00,#INV2 ESN:ES2090008130,7.44,502.62,771.7,5.66,1.0,-0.04,,,,49.98,54.7,5.0
2023-10-01 17:25:00,#INV9 ESN:ES2090007440,34.64,488.93,772.97,25.88,1.0,-0.0,,,,49.98,54.6,5.0
2023-10-01 17:25:00,#INV7 ESN:ES2090008166,48.44,607.01,773.93,36.16,1.0,-0.0,,,,49.98,52.4,5.0
2023-10-01 17:25:00,#INV6 ESN:ES2090019918,6.65,502.89,773.37,5.03,1.0,0.02,,,,49.98,56.2,5.0
2023-10-01 17:25:00,#INV1 ESN:ES2090019501,41.76,598.66,773.57,31.2,1.0,-0.0,,,,49.98,53.4,5.0
2023-10-01 17:25:00,#INV2 ESN:ES2090008130,6.5,502.62,772.73,4.8,1.0,0.02,,,,49.98,54.7,5.0
2023-10-01 17:25:00,#INV8 ESN:ES2090008157,6.53,547.59,771.53,4.9,1.0,0.0,,,,49.98,54.5,5.0
2023-10-01 17:25:00,#INV4 ESN:ES2090019942,6.64,554.21,772.33,4.92,1.0,0.01,,,,49.98,55.5,5.0
2023-10-01 17:25:00,#INV5 ESN:ES2090019500,52.21,632.66,773.6,39.06,1.0,-0.0,,,,49.98,53.6,5.0
2023-10-01 17:25:00,#INV3 ESN:ES2170041972,45.8,614.49,770.87,34.51,1.0,0.02,,,,49.98,52.7,5.0
2023-10-01 17:25:00,#INV11 ESN:ES2090019214,23.13,443.72,773.8,17.28,1.0,0.01,,,,49.98,54.3,5.0
2023-10-01 17:25:00,#INV10 ESN:ES2090007461,4.64,408.74,772.7,3.59,1.0,-0.03,,,,49.98,56.0,5.0
2023-10-01 17:30:00,#INV3 ESN:ES2170041972,40.0,614.49,766.97,30.12,1.0,0.13,,,,49.99,52.4,5.0
2023-10-01 17:30:00,#INV9 ESN:ES2090007440,31.49,488.93,769.2,23.59,1.0,-0.02,,,,49.98,54.6,5.0
2023-10-01 17:30:00,#INV11 ESN:ES2090019214,21.19,443.72,770.47,15.86,1.0,0.01,,,,49.98,54.3,5.0
2023-10-01 17:30:00,#INV4 ESN:ES2090019942,5.61,554.21,768.97,4.25,1.0,-0.02,,,,49.98,55.5,5.0
2023-10-01 17:30:00,#INV7 ESN:ES2090008166,44.0,607.01,770.23,33.04,1.0,-0.01,,,,49.98,52.4,5.0
2023-10-01 17:30:00,#INV8 ESN:ES2090008157,5.7,547.59,768.3,4.43,1.0,-0.0,,,,49.98,54.5,5.0
2023-10-01 17:30:00,#INV10 ESN:ES2090007461,4.24,408.74,768.37,3.32,1.0,0.01,,,,49.99,55.4,5.0
2023-10-01 17:30:00,#INV5 ESN:ES2090019500,47.95,632.66,769.43,36.05,1.0,0.0,,,,49.99,54.0,5.0
2023-10-01 17:30:00,#INV1 ESN:ES2090019501,38.72,598.66,769.57,29.09,1.0,0.01,,,,49.98,53.2,5.0
2023-10-01 17:30:00,#INV2 ESN:ES2090008130,5.66,502.62,768.93,4.11,1.0,-0.03,,,,49.98,54.3,5.0
2023-10-01 17:30:00,#INV6 ESN:ES2090019918,5.72,502.89,769.43,4.25,1.0,0.02,,,,49.98,56.0,5.0
2023-10-01 17:35:00,#INV8 ESN:ES2090008157,5.04,547.59,781.77,3.75,1.0,-0.0,,,,50.01,54.1,5.0
2023-10-01 17:35:00,#INV3 ESN:ES2170041972,35.06,614.49,781.53,25.96,1.0,-0.01,,,,50.01,52.0,5.0
2023-10-01 17:35:00,#INV6 ESN:ES2090019918,5.19,502.89,784.07,3.73,1.0,0.0,,,,50.01,56.0,5.0
2023-10-01 17:35:00,#INV9 ESN:ES2090007440,27.75,488.93,783.53,20.3,1.0,0.0,,,,50.01,54.8,5.0
2023-10-01 17:35:00,#INV10 ESN:ES2090007461,3.77,408.74,783.33,2.73,1.0,0.0,,,,50.01,55.6,5.0
2023-10-01 17:35:00,#INV5 ESN:ES2090019500,42.53,632.66,783.87,31.49,1.0,0.01,,,,50.01,54.2,5.0
2023-10-01 17:35:00,#INV4 ESN:ES2090019942,5.13,554.21,783.07,3.77,1.0,-0.02,,,,50.01,55.3,5.0
2023-10-01 17:35:00,#INV1 ESN:ES2090019501,35.34,598.66,784.0,26.2,1.0,0.02,,,,50.01,53.4,5.0
2023-10-01 17:35:00,#INV7 ESN:ES2090008166,39.4,607.01,784.33,29.1,1.0,0.0,,,,50.01,52.6,5.0
2023-10-01 17:35:00,#INV2 ESN:ES2090008130,4.99,502.62,782.83,3.65,1.0,-0.01,,,,50.01,54.3,5.0
2023-10-01 17:35:00,#INV11 ESN:ES2090019214,19.35,443.72,784.53,14.3,1.0,-0.01,,,,50.01,54.1,5.0
2023-10-01 17:40:00,#INV9 ESN:ES2090007440,18.57,488.93,782.1,13.64,1.0,-0.01,,,,50.0,55.0,5.0
2023-10-01 17:40:00,#INV1 ESN:ES2090019501,25.82,598.66,782.4,19.09,1.0,0.0,,,,49.99,53.4,5.0
2023-10-01 17:40:00,#INV11 ESN:ES2090019214,12.97,443.72,782.8,9.55,1.0,-0.01,,,,49.99,54.3,5.0
2023-10-01 17:40:00,#INV10 ESN:ES2090007461,3.55,408.74,781.73,2.63,1.0,-0.04,,,,49.99,55.2,5.0
2023-10-01 17:40:00,#INV3 ESN:ES2170041972,23.0,614.49,779.7,17.15,1.0,0.0,,,,50.0,51.8,5.0
2023-10-01 17:40:00,#INV8 ESN:ES2090008157,4.72,547.59,781.27,3.52,1.0,-0.02,,,,50.0,54.3,5.0
2023-10-01 17:40:00,#INV4 ESN:ES2090019942,4.81,554.21,781.67,3.56,1.0,-0.02,,,,49.99,55.3,5.0
2023-10-01 17:40:00,#INV5 ESN:ES2090019500,27.05,632.66,782.0,20.08,1.0,0.0,,,,49.99,54.6,5.0
2023-10-01 17:40:00,#INV2 ESN:ES2090008130,4.66,502.62,782.43,3.45,1.0,0.01,,,,49.99,53.9,5.0
2023-10-01 17:40:00,#INV7 ESN:ES2090008166,28.47,607.01,782.57,21.07,1.0,0.0,,,,49.99,52.6,5.0
2023-10-01 17:40:00,#INV6 ESN:ES2090019918,4.87,502.89,782.9,3.73,1.0,-0.0,,,,49.99,55.8,5.0
2023-10-01 17:45:00,#INV4 ESN:ES2090019942,4.52,554.21,779.8,3.5,1.0,-0.01,,,,49.94,55.1,5.0
2023-10-01 17:45:00,#INV3 ESN:ES2170041972,9.43,614.49,778.03,7.15,1.0,-0.0,,,,49.94,51.6,5.0
2023-10-01 17:45:00,#INV11 ESN:ES2090019214,5.38,443.72,781.07,4.06,1.0,-0.01,,,,49.94,54.7,5.0
2023-10-01 17:45:00,#INV1 ESN:ES2090019501,12.21,598.66,780.4,9.09,1.0,0.0,,,,49.94,53.6,5.0
2023-10-01 17:45:00,#INV5 ESN:ES2090019500,12.72,632.66,780.03,9.46,1.0,-0.0,,,,49.95,55.0,5.0
2023-10-01 17:45:00,#INV10 ESN:ES2090007461,3.34,408.74,780.17,2.52,1.0,0.0,,,,49.94,55.0,5.0
2023-10-01 17:45:00,#INV6 ESN:ES2090019918,4.27,502.89,780.97,3.16,1.0,0.02,,,,49.95,55.4,5.0
2023-10-01 17:45:00,#INV8 ESN:ES2090008157,4.46,547.59,779.5,3.25,1.0,0.01,,,,49.94,53.9,5.0
2023-10-01 17:45:00,#INV7 ESN:ES2090008166,12.94,607.01,781.1,9.62,1.0,0.0,,,,49.94,53.0,5.0
2023-10-01 17:45:00,#INV9 ESN:ES2090007440,8.32,488.93,780.17,6.18,1.0,0.0,,,,49.95,55.2,5.0
2023-10-01 17:45:00,#INV2 ESN:ES2090008130,4.41,502.62,780.13,3.22,1.0,0.02,,,,49.94,54.1,5.0
2023-10-01 17:50:00,#INV7 ESN:ES2090008166,8.95,607.01,780.03,6.71,1.0,-0.01,,,,49.98,53.4,5.0
2023-10-01 17:50:00,#INV9 ESN:ES2090007440,6.58,488.93,779.43,4.82,1.0,0.01,,,,49.98,55.4,5.0
2023-10-01 17:50:00,#INV11 ESN:ES2090019214,3.74,443.72,780.67,2.82,1.0,0.0,,,,49.98,54.3,5.0
2023-10-01 17:50:00,#INV8 ESN:ES2090008157,4.21,547.59,778.67,3.03,1.0,-0.01,,,,49.98,54.1,5.0
2023-10-01 17:50:00,#INV4 ESN:ES2090019942,4.31,554.21,779.37,3.26,1.0,-0.01,,,,49.98,55.1,5.0
2023-10-01 17:50:00,#INV5 ESN:ES2090019500,9.48,632.66,779.93,7.0,1.0,-0.01,,,,49.98,55.2,5.0
2023-10-01 17:50:00,#INV2 ESN:ES2090008130,4.16,502.62,779.67,3.22,1.0,0.01,,,,49.98,53.7,5.0
2023-10-01 17:50:00,#INV1 ESN:ES2090019501,9.53,598.66,780.17,7.19,1.0,-0.0,,,,49.98,54.2,5.0
2023-10-01 17:50:00,#INV6 ESN:ES2090019918,4.14,502.89,780.53,3.06,1.0,0.0,,,,49.98,55.2,5.0
2023-10-01 17:50:00,#INV10 ESN:ES2090007461,2.99,408.74,779.63,2.26,1.0,0.02,,,,49.98,55.2,5.0
2023-10-01 17:50:00,#INV3 ESN:ES2170041972,7.09,614.49,777.3,5.42,1.0,0.0,,,,49.98,51.6,5.0
2023-10-01 17:55:00,#INV7 ESN:ES2090008166,7.75,607.01,779.8,5.68,1.0,-0.01,,,,49.98,53.4,5.0
2023-10-01 17:55:00,#INV1 ESN:ES2090019501,8.4,598.66,779.53,6.37,1.0,-0.01,,,,49.98,54.4,5.0
2023-10-01 17:55:00,#INV2 ESN:ES2090008130,3.88,502.62,778.5,3.01,1.0,-0.0,,,,49.98,53.7,5.0
2023-10-01 17:55:00,#INV8 ESN:ES2090008157,3.92,547.59,777.77,2.96,1.0,-0.01,,,,49.98,53.7,5.0
2023-10-01 17:55:00,#INV4 ESN:ES2090019942,4.03,554.21,778.03,3.06,1.0,-0.01,,,,49.98,54.7,5.0
2023-10-01 17:55:00,#INV11 ESN:ES2090019214,3.67,443.72,779.03,2.75,1.0,0.0,,,,49.98,54.3,5.0
2023-10-01 17:55:00,#INV3 ESN:ES2170041972,6.2,614.49,776.6,4.65,1.0,-0.0,,,,49.98,51.4,5.0
2023-10-01 17:55:00,#INV5 ESN:ES2090019500,8.44,632.66,778.93,6.24,1.0,0.0,,,,49.98,55.4,5.0
2023-10-01 17:55:00,#INV6 ESN:ES2090019918,4.09,502.89,779.6,3.11,1.0,0.01,,,,49.98,54.6,5.0
2023-10-01 17:55:00,#INV10 ESN:ES2090007461,2.94,408.74,778.63,2.24,1.0,0.01,,,,49.98,54.8,5.0
2023-10-01 17:55:00,#INV9 ESN:ES2090007440,5.58,488.93,778.63,4.16,1.0,0.01,,,,49.98,55.2,5.0
2023-10-01 18:00:00,#INV2 ESN:ES2090008130,3.6,502.62,779.33,2.58,1.0,0.01,,,,49.99,53.9,5.0
2023-10-01 18:00:00,#INV8 ESN:ES2090008157,3.47,547.59,777.97,2.57,1.0,0.02,,,,49.99,53.5,5.0
